,n_rep,num_qubits,n_gadgets,method,mapping,cx,pre-cx,broken_chains,steiner_nodes,I-index,doubles,q-corr
0,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 2, 3, 4, 5, 6]",334,291,58,110,227,6,100
1,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 2, 3, 4, 6, 5]",358,321,59,112,237,4,94
2,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 2, 3, 5, 4, 6]",350,310,56,111,229,8,99
3,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 2, 3, 6, 4, 5]",378,327,55,107,221,7,102
4,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 2, 3, 5, 6, 4]",360,322,57,114,236,5,94
5,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 2, 3, 6, 5, 4]",347,310,55,108,218,6,103
6,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 2, 4, 3, 5, 6]",352,302,58,109,235,4,96
7,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 2, 4, 3, 6, 5]",352,307,58,111,227,3,99
8,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 2, 5, 3, 4, 6]",349,306,58,113,231,5,98
9,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 2, 6, 3, 4, 5]",347,308,53,104,209,6,108
10,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 2, 5, 3, 6, 4]",354,310,56,116,222,5,101
11,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 2, 6, 3, 5, 4]",340,300,51,105,208,7,108
12,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 2, 4, 5, 3, 6]",332,290,53,102,219,7,104
13,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 2, 4, 6, 3, 5]",356,322,57,108,229,5,98
14,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 2, 5, 4, 3, 6]",363,318,55,105,213,6,107
15,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 2, 6, 4, 3, 5]",315,289,56,106,227,5,99
16,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 2, 5, 6, 3, 4]",329,295,58,114,220,3,102
17,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 2, 6, 5, 3, 4]",322,285,55,109,224,4,100
18,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 2, 4, 5, 6, 3]",337,293,52,100,221,6,104
19,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 2, 4, 6, 5, 3]",356,307,56,104,239,5,95
20,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 2, 5, 4, 6, 3]",337,299,52,103,217,7,106
21,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 2, 6, 4, 5, 3]",351,316,52,102,221,8,104
22,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 2, 5, 6, 4, 3]",362,310,57,109,233,4,98
23,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 2, 6, 5, 4, 3]",348,303,53,104,219,6,105
24,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 3, 2, 4, 5, 6]",328,287,61,115,235,5,96
25,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 3, 2, 4, 6, 5]",360,315,63,117,245,3,90
26,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 3, 2, 5, 4, 6]",349,309,60,116,231,6,98
27,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 3, 2, 6, 4, 5]",351,306,59,112,227,6,99
28,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 3, 2, 5, 6, 4]",338,297,62,119,238,3,93
29,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 3, 2, 6, 5, 4]",356,316,59,113,224,5,100
30,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 4, 2, 3, 5, 6]",371,328,60,114,237,3,95
31,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 4, 2, 3, 6, 5]",366,315,60,116,229,2,98
32,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 5, 2, 3, 4, 6]",338,291,63,124,241,3,93
33,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 6, 2, 3, 4, 5]",341,306,56,109,219,5,103
34,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 5, 2, 3, 6, 4]",351,302,62,127,232,3,96
35,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 6, 2, 3, 5, 4]",349,306,55,110,218,6,103
36,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 4, 2, 5, 3, 6]",351,305,58,107,223,3,102
37,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 4, 2, 6, 3, 5]",342,303,60,113,219,3,103
38,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 5, 2, 4, 3, 6]",346,301,62,116,231,2,98
39,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 6, 2, 4, 3, 5]",331,291,60,111,227,3,99
40,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 5, 2, 6, 3, 4]",357,316,63,125,220,2,102
41,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 6, 2, 5, 3, 4]",342,307,59,114,220,3,102
42,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 4, 2, 5, 6, 3]",342,307,56,105,225,2,102
43,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 4, 2, 6, 5, 3]",328,295,58,109,229,3,100
44,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 5, 2, 4, 6, 3]",347,304,59,114,235,3,97
45,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 6, 2, 4, 5, 3]",351,305,55,107,221,6,104
46,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 5, 2, 6, 4, 3]",363,318,61,120,233,3,98
47,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 6, 2, 5, 4, 3]",355,313,55,109,215,5,107
48,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 3, 4, 2, 5, 6]",352,302,61,115,237,2,95
49,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 3, 4, 2, 6, 5]",387,339,61,117,233,2,96
50,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 3, 5, 2, 4, 6]",341,287,61,119,239,4,94
51,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 3, 6, 2, 4, 5]",352,310,58,112,217,5,104
52,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 3, 5, 2, 6, 4]",349,299,60,122,228,4,98
53,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 3, 6, 2, 5, 4]",345,313,57,113,210,5,107
54,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 4, 3, 2, 5, 6]",353,313,60,115,231,2,98
55,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 4, 3, 2, 6, 5]",385,340,59,117,227,2,99
56,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 5, 3, 2, 4, 6]",361,321,62,125,247,4,90
57,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 6, 3, 2, 4, 5]",354,315,57,112,221,5,102
58,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 5, 3, 2, 6, 4]",348,304,61,128,236,4,94
59,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 6, 3, 2, 5, 4]",362,322,57,113,214,5,105
60,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 4, 5, 2, 3, 6]",329,283,56,107,215,5,106
61,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 4, 6, 2, 3, 5]",347,303,59,114,229,4,98
62,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 5, 4, 2, 3, 6]",318,278,58,113,229,5,99
63,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 6, 4, 2, 3, 5]",342,311,60,114,239,4,93
64,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 5, 6, 2, 3, 4]",335,301,62,128,234,2,95
65,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 6, 5, 2, 3, 4]",355,307,61,122,230,2,97
66,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 4, 5, 2, 6, 3]",352,304,53,105,207,5,111
67,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 4, 6, 2, 5, 3]",377,330,57,110,225,4,102
68,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 5, 4, 2, 6, 3]",320,278,56,111,221,5,104
69,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 6, 4, 2, 5, 3]",340,300,58,110,235,4,97
70,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 5, 6, 2, 4, 3]",361,315,61,123,237,2,96
71,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 6, 5, 2, 4, 3]",352,305,59,117,233,2,98
72,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 3, 4, 5, 2, 6]",344,295,57,109,219,5,104
73,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 3, 4, 6, 2, 5]",339,305,59,114,229,3,98
74,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 3, 5, 4, 2, 6]",344,295,58,112,225,6,101
75,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 3, 6, 4, 2, 5]",369,332,60,114,231,3,97
76,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 3, 5, 6, 2, 4]",370,324,60,122,232,3,96
77,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 3, 6, 5, 2, 4]",357,317,60,119,228,2,98
78,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 4, 3, 5, 2, 6]",349,309,58,109,221,3,103
79,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 4, 3, 6, 2, 5]",378,335,58,114,213,2,106
80,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 5, 3, 4, 2, 6]",360,308,62,118,235,3,96
81,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 6, 3, 4, 2, 5]",367,322,60,114,223,2,101
82,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 5, 3, 6, 2, 4]",350,310,61,128,226,3,99
83,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 6, 3, 5, 2, 4]",364,327,59,119,222,3,101
84,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 4, 5, 3, 2, 6]",342,301,56,108,219,6,104
85,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 4, 6, 3, 2, 5]",352,317,58,114,225,3,100
86,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 5, 4, 3, 2, 6]",320,285,59,114,227,5,100
87,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 6, 4, 3, 2, 5]",359,321,59,114,233,3,96
88,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 5, 6, 3, 2, 4]",336,296,61,130,236,2,94
89,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 6, 5, 3, 2, 4]",351,310,59,124,236,3,94
90,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 4, 5, 6, 2, 3]",312,268,56,109,221,5,104
91,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 4, 6, 5, 2, 3]",334,292,58,110,235,3,97
92,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 5, 4, 6, 2, 3]",309,265,58,115,231,6,99
93,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 6, 4, 5, 2, 3]",337,298,56,110,227,6,101
94,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 5, 6, 4, 2, 3]",360,313,61,121,249,3,90
95,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 6, 5, 4, 2, 3]",342,306,57,115,231,5,99
96,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 3, 4, 5, 6, 2]",327,286,56,107,222,5,103
97,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 3, 4, 6, 5, 2]",360,318,58,110,236,3,96
98,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 3, 5, 4, 6, 2]",327,286,56,110,224,7,102
99,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 3, 6, 4, 5, 2]",332,296,56,110,220,6,104
100,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 3, 5, 6, 4, 2]",354,312,59,117,242,4,93
101,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 3, 6, 5, 4, 2]",354,309,57,114,224,5,102
102,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 4, 3, 5, 6, 2]",347,301,55,107,224,3,102
103,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 4, 3, 6, 5, 2]",338,293,56,110,220,2,104
104,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 5, 3, 4, 6, 2]",348,306,59,116,234,4,97
105,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 6, 3, 4, 5, 2]",360,318,56,110,212,5,108
106,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 5, 3, 6, 4, 2]",353,306,59,123,236,4,96
107,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 6, 3, 5, 4, 2]",334,296,55,114,218,6,105
108,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 4, 5, 3, 6, 2]",333,288,53,106,208,6,110
109,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 4, 6, 3, 5, 2]",353,307,55,110,222,4,103
110,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 5, 4, 3, 6, 2]",329,287,57,112,216,5,106
111,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 6, 4, 3, 5, 2]",379,325,57,110,230,4,99
112,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 5, 6, 3, 4, 2]",345,299,60,125,234,2,97
113,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 6, 5, 3, 4, 2]",357,314,58,119,234,3,97
114,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 4, 5, 6, 3, 2]",357,313,56,109,218,5,105
115,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 4, 6, 5, 3, 2]",346,309,57,110,236,4,96
116,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 5, 4, 6, 3, 2]",354,301,58,115,228,6,100
117,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 6, 4, 5, 3, 2]",368,322,56,110,228,7,100
118,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 5, 6, 4, 3, 2]",372,327,61,121,244,3,92
119,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 6, 5, 4, 3, 2]",348,307,58,115,226,5,101
120,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 1, 3, 4, 5, 6]",351,302,54,104,225,8,101
121,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 1, 3, 4, 6, 5]",349,308,55,106,235,6,95
122,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 1, 3, 5, 4, 6]",351,302,54,105,227,10,100
123,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 1, 3, 6, 4, 5]",349,304,53,101,219,9,103
124,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 1, 3, 5, 6, 4]",348,304,55,108,234,7,95
125,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 1, 3, 6, 5, 4]",357,315,53,102,216,8,104
126,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 1, 4, 3, 5, 6]",337,294,54,103,227,6,100
127,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 1, 4, 3, 6, 5]",354,310,54,105,219,5,103
128,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 1, 5, 3, 4, 6]",330,285,56,107,237,7,95
129,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 1, 6, 3, 4, 5]",323,285,51,98,211,8,107
130,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 1, 5, 3, 6, 4]",369,321,54,110,228,7,98
131,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 1, 6, 3, 5, 4]",342,304,49,99,210,9,107
132,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 1, 4, 5, 3, 6]",336,294,52,96,211,9,108
133,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 1, 4, 6, 3, 5]",360,317,55,102,221,7,102
134,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 1, 5, 4, 3, 6]",344,306,54,99,219,8,104
135,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 1, 6, 4, 3, 5]",340,305,54,100,229,7,98
136,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 1, 5, 6, 3, 4]",357,311,56,108,226,5,99
137,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 1, 6, 5, 3, 4]",351,313,53,103,226,6,99
138,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 1, 4, 5, 6, 3]",353,309,51,94,213,8,108
139,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 1, 4, 6, 5, 3]",352,309,54,98,231,7,99
140,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 1, 5, 4, 6, 3]",316,285,51,97,223,9,103
141,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 1, 6, 4, 5, 3]",352,305,50,96,223,10,103
142,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 1, 5, 6, 4, 3]",343,306,55,103,239,6,95
143,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 1, 6, 5, 4, 3]",344,301,51,98,221,8,104
144,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 3, 1, 2, 4, 5, 6]",318,290,57,109,227,7,100
145,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 3, 1, 2, 4, 6, 5]",376,331,59,111,237,5,94
146,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 3, 1, 2, 5, 4, 6]",356,318,55,110,223,8,102
147,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 3, 1, 2, 6, 4, 5]",372,330,52,106,219,8,103
148,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 3, 1, 2, 5, 6, 4]",327,278,58,113,230,5,97
149,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 3, 1, 2, 6, 5, 4]",338,297,53,107,216,7,104
150,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 1, 2, 3, 5, 6]",349,305,57,109,225,6,101
151,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 1, 2, 3, 6, 5]",377,329,56,111,217,5,104
152,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 5, 1, 2, 3, 4, 6]",357,312,62,125,245,4,91
153,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 6, 1, 2, 3, 4, 5]",342,298,54,105,221,7,102
154,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 5, 1, 2, 3, 6, 4]",348,309,60,128,236,4,94
155,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 6, 1, 2, 3, 5, 4]",347,302,53,106,220,8,102
156,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 1, 2, 5, 3, 6]",359,318,55,102,211,6,108
157,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 1, 2, 6, 3, 5]",342,303,53,108,207,6,109
158,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 5, 1, 2, 4, 3, 6]",350,308,62,117,235,3,96
159,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 6, 1, 2, 4, 3, 5]",371,327,58,107,229,5,98
160,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 5, 1, 2, 6, 3, 4]",348,306,59,126,224,3,100
161,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 6, 1, 2, 5, 3, 4]",348,315,57,110,222,5,101
162,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 1, 2, 5, 6, 3]",347,304,53,100,213,5,108
163,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 1, 2, 6, 5, 3]",338,297,52,104,217,6,106
164,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 5, 1, 2, 4, 6, 3]",331,292,58,115,239,4,95
165,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 6, 1, 2, 4, 5, 3]",326,280,52,103,223,8,103
166,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 5, 1, 2, 6, 4, 3]",358,310,57,121,237,4,96
167,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 6, 1, 2, 5, 4, 3]",346,305,52,105,217,7,106
168,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 3, 1, 4, 2, 5, 6]",358,316,58,109,231,3,98
169,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 3, 1, 4, 2, 6, 5]",342,294,58,111,227,3,99
170,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 3, 1, 5, 2, 4, 6]",346,304,58,113,241,4,93
171,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 3, 1, 6, 2, 4, 5]",369,325,52,106,219,6,103
172,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 3, 1, 5, 2, 6, 4]",347,306,58,116,230,4,97
173,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 3, 1, 6, 2, 5, 4]",347,298,52,107,212,6,106
174,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 1, 3, 2, 5, 6]",359,314,58,110,227,4,100
175,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 1, 3, 2, 6, 5]",341,294,56,112,223,4,101
176,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 5, 1, 3, 2, 4, 6]",372,327,63,126,253,3,87
177,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 6, 1, 3, 2, 4, 5]",354,319,56,108,229,6,98
178,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 5, 1, 3, 2, 6, 4]",361,327,61,129,242,3,91
179,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 6, 1, 3, 2, 5, 4]",348,312,56,109,222,6,101
180,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 1, 5, 2, 3, 6]",323,287,57,102,221,4,103
181,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 1, 6, 2, 3, 5]",343,300,54,109,217,5,104
182,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 5, 1, 4, 2, 3, 6]",348,298,62,114,237,2,95
183,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 6, 1, 4, 2, 3, 5]",349,304,60,110,231,4,97
184,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 5, 1, 6, 2, 3, 4]",333,295,59,129,234,2,95
185,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 6, 1, 5, 2, 3, 4]",334,296,60,118,232,3,96
186,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 1, 5, 2, 6, 3]",326,286,54,100,213,4,108
187,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 1, 6, 2, 5, 3]",348,306,53,105,213,5,108
188,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 5, 1, 4, 2, 6, 3]",330,289,59,112,229,2,100
189,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 6, 1, 4, 2, 5, 3]",363,320,57,106,227,4,101
190,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 5, 1, 6, 2, 4, 3]",356,315,58,124,237,2,96
191,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 6, 1, 5, 2, 4, 3]",363,319,57,113,235,3,97
192,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 3, 1, 4, 5, 2, 6]",356,315,54,103,213,6,107
193,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 3, 1, 4, 6, 2, 5]",329,286,56,108,223,4,101
194,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 3, 1, 5, 4, 2, 6]",351,311,56,106,227,6,100
195,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 3, 1, 6, 4, 2, 5]",352,298,57,108,233,4,96
196,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 3, 1, 5, 6, 2, 4]",369,331,59,116,234,3,95
197,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 3, 1, 6, 5, 2, 4]",320,289,58,113,230,3,97
198,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 1, 3, 5, 2, 6]",360,321,56,104,217,5,105
199,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 1, 3, 6, 2, 5]",342,305,55,109,209,4,108
200,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 5, 1, 3, 4, 2, 6]",347,301,61,119,241,2,93
201,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 6, 1, 3, 4, 2, 5]",339,304,57,110,231,3,97
202,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 5, 1, 3, 6, 2, 4]",355,316,62,129,232,2,96
203,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 6, 1, 3, 5, 2, 4]",322,287,59,115,230,4,97
204,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 1, 5, 3, 2, 6]",323,275,57,103,225,5,101
205,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 1, 6, 3, 2, 5]",364,326,56,109,213,4,106
206,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 5, 1, 4, 3, 2, 6]",348,304,60,115,235,2,96
207,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 6, 1, 4, 3, 2, 5]",351,304,57,110,225,3,100
208,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 5, 1, 6, 3, 2, 4]",351,308,61,131,236,2,94
209,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 6, 1, 5, 3, 2, 4]",369,321,59,120,238,4,93
210,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 1, 5, 6, 2, 3]",339,297,56,104,227,4,101
211,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 1, 6, 5, 2, 3]",338,295,56,105,223,4,103
212,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 5, 1, 4, 6, 2, 3]",340,302,60,116,239,3,95
213,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 6, 1, 4, 5, 2, 3]",323,290,55,106,219,6,105
214,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 5, 1, 6, 4, 2, 3]",342,297,60,122,249,3,90
215,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 6, 1, 5, 4, 2, 3]",364,323,55,111,233,6,98
216,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 3, 1, 4, 5, 6, 2]",353,312,56,101,216,6,106
